2026-02-19 23:00:47 |  WARNING | MarketingAdvantageAI | [AgenticValidation] Quality warnings for 8737688e-f9a4-4241-b257-e6b60bd489a4: below_minimum_quality
2026-02-22 15:23:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:23:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:24:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:24:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:25:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:25:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=29ms
2026-02-22 15:25:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:25:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=18ms
2026-02-22 15:26:13 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:26:13 |     INFO | MarketingAdvantageAI | [ChromaSearch] Initializing ChromaDB at ./chroma_db
2026-02-22 15:26:13 |     INFO | MarketingAdvantageAI | [ChromaSearch] ✅ Connected to collection 'ingested_content'
2026-02-22 15:26:44 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:26:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:26:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:26:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:26:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:26:53 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:27:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:27:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:27:48 |     INFO | MarketingAdvantageAI | Query embedding generated
2026-02-22 15:27:48 |     INFO | MarketingAdvantageAI | [ChromaSearch] Initializing ChromaDB at ./chroma_db
2026-02-22 15:27:48 |     INFO | MarketingAdvantageAI | [ChromaSearch] ✅ Connected to collection 'ingested_content'
2026-02-22 15:27:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:27:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=146ms
2026-02-22 15:28:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:28:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:29:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:29:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:29:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:29:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:30:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:30:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=20ms
2026-02-22 15:31:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:31:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:31:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:31:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:31:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:31:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:32:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:32:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:33:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:33:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:33:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:33:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 15:34:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:34:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:35:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:35:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:35:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:35:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:36:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:36:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:36:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:36:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:37:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:37:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:37:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:37:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:38:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:38:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:39:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:39:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:39:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:39:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:40:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:40:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:41:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:41:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:41:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:41:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:41:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:41:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:42:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:42:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:43:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:43:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:43:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:43:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:44:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:44:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:45:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:45:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=15ms
2026-02-22 15:45:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:45:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:46:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:46:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:46:51 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:46:51 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 15:47:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:47:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=25ms
2026-02-22 15:47:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:47:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=19ms
2026-02-22 15:48:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:48:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:49:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:49:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=11ms
2026-02-22 15:49:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:49:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:50:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:50:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 15:51:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:51:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=25ms
2026-02-22 15:51:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:51:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 15:51:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:51:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=22ms
2026-02-22 15:52:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:52:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=25ms
2026-02-22 15:53:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:53:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=29ms
2026-02-22 15:53:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:53:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=17ms
2026-02-22 15:54:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:54:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=19ms
2026-02-22 15:55:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:55:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=28ms
2026-02-22 15:55:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:55:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=28ms
2026-02-22 15:56:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 15:56:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=19ms
2026-02-22 15:56:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:56:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=21ms
2026-02-22 15:57:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:57:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=24ms
2026-02-22 15:57:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:57:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=112ms
2026-02-22 15:58:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:58:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=21ms
2026-02-22 15:59:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 15:59:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=27ms
2026-02-22 15:59:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 15:59:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=12ms
2026-02-22 16:00:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 16:00:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=13ms
2026-02-22 16:01:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 16:01:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 16:01:50 |     INFO | MarketingAdvantageAI | [TemporalRevalidation] No rows pending temporal review.
2026-02-22 16:01:50 |     INFO | MarketingAdvantageAI | [temporal_revalidation] ✅ Run complete | processed=0 | duration=16ms
2026-02-22 16:01:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 16:01:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=14ms
2026-02-22 16:02:52 |     INFO | MarketingAdvantageAI | [AgenticValidation] No rows pending validation.
2026-02-22 16:02:52 |     INFO | MarketingAdvantageAI | [agentic_validation] ✅ Run complete | processed=0 | duration=23ms
2026-02-22 16:03:00 |     INFO | MarketingAdvantageAI | [ConflictEngine] No rows pending conflict analysis.
2026-02-22 16:03:00 |     INFO | MarketingAdvantageAI | [conflict_detection] ✅ Run complete | processed=0 | duration=14ms
